Id,Transcript,Question
3e14f860-2631-4d36-b559-059da3d8161c,3983,What precautions did the doctor advise?
608c1161-6129-45e5-aee9-8a9292f2d7c9,3983,What drug did the doctor prescribe?
6939e394-ecca-4ef0-9b33-8835b56e7dec,4646,What is the patient's name?
da9010e1-5923-4f22-b2bc-64c18a0d9fae,4646,What is the patient's age?
e53ed0ec-d166-40c2-ab2f-7f5e7352a464,4646,What is the patient's condition?
203c98ba-fa3c-4cca-af1b-b74cb7df337d,4646,What symptoms is the patient experiencing?
ae295d94-9e8d-4a75-a231-29bb72a2535e,4646,What precautions did the doctor advise?
8d1afd0d-6b00-4ae8-9987-e80a70d8a9fa,4646,What drug did the doctor prescribe?
6e7406e5-75bb-4aee-bdf0-d3216e3d1487,387,What is the patient's name?
79cf4f20-7f5a-4005-938e-13ef1fc04f5f,387,What is the patient's age?
b8e64e51-04b8-47c0-9cbf-8f3ff81668d1,387,What is the patient's condition?
52ab96ed-71d1-4d6d-ab15-ad008cb24297,387,What symptoms is the patient experiencing?
b15ed4e9-c937-4801-8bf1-18ee6a022cbb,387,What precautions did the doctor advise?
87e9eb0c-7cbd-4c3c-bcda-769e54446726,387,What drug did the doctor prescribe?
a1941d05-2c49-4595-b996-6f5707d3aca6,1261,What is the patient's name?
be04f66e-63be-4701-88be-c6aef8631cde,1261,What is the patient's age?
1c90f6cd-8142-405e-b3a8-c6137ff83709,1261,What is the patient's condition?
858863e6-ef99-40ad-a341-cb706cd22861,1261,What symptoms is the patient experiencing?
60730cd7-5063-4480-b1a1-c392add8b46d,1261,What precautions did the doctor advise?
b4594c4b-38e3-42d9-84c9-00dd4c323458,1261,What drug did the doctor prescribe?
f831e3ce-0cbb-4934-97a4-989cd9b4a6c0,142,What is the patient's name?
c0e07601-0750-4c77-a7f6-4b26c71a9cc7,142,What is the patient's age?
b9a6dc10-bc2a-4d8c-abf5-96c8518cc8d3,142,What is the patient's condition?
ea29d843-cf2d-4048-84fe-1c661a6856d1,142,What symptoms is the patient experiencing?
b417c5e3-96f1-4d1e-a3e9-6f116d1a6fc6,142,What precautions did the doctor advise?
5fa3a5be-9fb7-4b00-b642-11b60e53db8c,142,What drug did the doctor prescribe?
d0b76a4d-cfc1-4676-b06d-3b6ff55c12f2,2007,What is the patient's name?
3cde1c6b-7a36-4ecc-92fe-55dcf079012d,2007,What is the patient's age?
1b87817a-416f-4eb7-a537-da2910b0e0c3,2007,What is the patient's condition?
03c32737-c217-4fb9-a56c-2c33e4ffd4d6,2007,What symptoms is the patient experiencing?
21744571-0cb6-46b7-8d9c-2432032f6157,2007,What precautions did the doctor advise?
e0336e50-27e4-44e9-9b3b-d1594af6cee6,2007,What drug did the doctor prescribe?
d548a365-1d22-4c80-b7d5-2abf62628588,1938,What is the patient's name?
217a84de-7a24-42f7-a058-369f29e2e00b,1938,What is the patient's age?
a57f2ae5-dd72-4d59-a250-262659eb10f3,1938,What is the patient's condition?
3509ba09-fe7e-4cf0-9b45-2b1283dd3392,1938,What symptoms is the patient experiencing?
37ba571f-2211-4a77-b1f8-68fbe2d4e1f1,1938,What precautions did the doctor advise?
29795722-bced-4734-a317-00878f51a32e,1938,What drug did the doctor prescribe?
1114eb21-a8a3-4e96-8da4-bc7621f5a341,3387,What is the patient's name?
733f13cc-e5d2-4270-abec-935d2c1dc720,3387,What is the patient's age?
94c2ed67-947b-4277-908d-cd0a5605ebef,3387,What is the patient's condition?
24b303fe-c65a-4014-8c77-dd28d4cfbb13,3387,What symptoms is the patient experiencing?
07bad24e-fd3b-450b-87ff-12c9995b4f56,3387,What precautions did the doctor advise?
08667b94-7980-4cb7-b342-85a7baaaf72f,3387,What drug did the doctor prescribe?
790cd6c6-f33b-4f4b-b6f5-fc6bacb7e415,1830,What is the patient's name?
3ef214bf-837b-491f-b5a5-3799c6eca58e,1830,What is the patient's age?
2719e9d5-029c-4c91-9fdb-a0a664b24a5d,1830,What is the patient's condition?
5a09747f-87ff-42b1-8ed0-305ee2f12cdf,1830,What symptoms is the patient experiencing?
caf9c2f5-cdc9-486c-b061-38789d526559,1830,What precautions did the doctor advise?
9fae4336-394a-46bb-b8c3-bd864880178b,1830,What drug did the doctor prescribe?
c2a3ec39-0c1f-462f-ac77-a1e6542f238c,1239,What is the patient's name?
4d835cb6-5660-4f2a-b8b4-caf85234b122,1239,What is the patient's age?
d5a4d49a-df3a-4a84-8658-9e8dc14e2ea1,1239,What is the patient's condition?
dbae8745-30fc-4ce3-bb1f-bea5beb0066b,1239,What symptoms is the patient experiencing?
68a052d6-4b00-489c-a94c-29e24a1ab2db,1239,What precautions did the doctor advise?
491c69cb-3ac7-464b-a1f2-e1295cb56e93,1239,What drug did the doctor prescribe?
66bae72f-cc15-47ba-a9f4-9a2d21c4ee1d,3595,What is the patient's name?
f21268cc-e73d-4396-a0de-8d770e3f348b,3595,What is the patient's age?
96140d4e-91c3-4b12-81cf-116382f29b95,3595,What is the patient's condition?
e6887c7c-7782-428e-b2f4-66db28ddec10,3595,What symptoms is the patient experiencing?
9fb82e04-024c-4da4-8907-e25a0531ac22,3595,What precautions did the doctor advise?
caf6b99e-1508-424e-9b3d-c327c6033b55,3595,What drug did the doctor prescribe?
9651afc4-40f1-4f77-b4c5-605c90101cb9,2565,What is the patient's name?
b6761d10-63b1-47c2-8823-9ad5e7e6ee99,2565,What is the patient's age?
2380d777-9130-47b3-841e-291916bc92db,2565,What is the patient's condition?
83e3a4b9-92a2-450f-9ed1-f34007fc33c0,2565,What symptoms is the patient experiencing?
ac46d0f7-30d3-4f8f-acea-a11a023cb41d,2565,What precautions did the doctor advise?
5be8bd66-3a3d-48f3-be21-f6149387dbd0,2565,What drug did the doctor prescribe?
38cdd1e2-638f-42d5-a0fa-eaac4fac9002,2812,What is the patient's name?
c01485ac-345d-44a7-a7b6-d99c7038fa2b,2812,What is the patient's age?
05a6cba1-392f-4b83-86a2-472409d22c94,2812,What is the patient's condition?
950bb38d-ac3d-4182-a3a0-4f3e95184a2a,2812,What symptoms is the patient experiencing?
fe767f9b-946c-48ec-a9aa-844e65b175a8,2812,What precautions did the doctor advise?
bb6b90e5-68d0-4b66-a0ce-24b73ccd71ba,2812,What drug did the doctor prescribe?
9ebe7561-606b-4f79-9837-553858bb0d04,3456,What is the patient's name?
2ddb8ef2-f867-4da8-bac1-bac9c564da0c,3456,What is the patient's age?
39b8ef8b-057f-4bbc-8547-88f3e99fdfcd,3456,What is the patient's condition?
ca31b00e-d360-4f29-b5fb-027e90972b2b,3456,What symptoms is the patient experiencing?
d790658e-f206-4439-acf4-be4c649d7078,3456,What precautions did the doctor advise?
addbc72a-8824-4cbf-9ac2-739d48433489,3456,What drug did the doctor prescribe?
e52237d1-9953-4397-a042-a508b8e61d1f,1313,What is the patient's name?
80375299-f379-462e-8ede-88e19a47db03,1313,What is the patient's age?
a3ea17e8-7d31-489e-baeb-7d74614aa1c1,1313,What is the patient's condition?
f45959bc-9539-4821-8ae2-9a65941e9e3f,1313,What symptoms is the patient experiencing?
3a41ea24-ced6-462c-9a9c-5058a122015c,1313,What precautions did the doctor advise?
39a0241f-5cdd-4f8e-967a-42b604688e11,1313,What drug did the doctor prescribe?
4052f0fe-0976-4b00-87fc-e46c5cc70ba4,4476,What is the patient's name?
7611258b-7027-413b-99a3-a3402ceb587a,4476,What is the patient's age?
50636b83-3f13-4671-8769-91b5a6222e5c,4476,What is the patient's condition?
37983e6f-c448-4676-8048-0a99b74d92a1,4476,What symptoms is the patient experiencing?
e2974bf8-1bb6-43b3-835a-09b7d4e0de6b,4476,What precautions did the doctor advise?
c373f83b-4f0e-4fc3-8e77-23c190086a31,4476,What drug did the doctor prescribe?
6095b59a-df4a-4a02-b2e9-f472cfc5c175,3160,What is the patient's name?
65839269-9b59-4970-9299-bc6476f93369,3160,What is the patient's age?
c93127a3-b374-40c2-b16d-1700c1dc6dca,3160,What is the patient's condition?
60c777ed-d492-4ee0-8237-f7d4fd99a880,3160,What symptoms is the patient experiencing?
6859029d-2a43-45bc-aef2-c5012730cdcd,3160,What precautions did the doctor advise?
aaf8c402-ea8c-498c-adbf-6d516f3fa379,3160,What drug did the doctor prescribe?
a4abeec8-00de-44b6-b1ab-978d04c4c668,2099,What is the patient's name?
ddbc9fa1-71cf-4ef4-8e24-1b9a312b6762,2099,What is the patient's age?
e17e2c00-cc32-4931-8bd5-37c1e650bc2f,2099,What is the patient's condition?
36346326-a588-43ab-8bd3-008e12ad01a9,2099,What symptoms is the patient experiencing?
ba69c68a-7ad8-4e94-809b-f759e5eb021b,2099,What precautions did the doctor advise?
072fb0be-b153-44f8-a645-b785a0e4ea68,2099,What drug did the doctor prescribe?
35dee5d4-b5c2-432a-aff3-983ee1919c4d,4540,What is the patient's name?
d699780e-9e89-40a0-bb2a-c56b5c05a7bf,4540,What is the patient's age?
ddaeb81d-9577-4083-ab23-30efa17ea69f,4540,What is the patient's condition?
73d76e00-5fce-4c6e-87c0-09af1190d5b7,4540,What symptoms is the patient experiencing?
4c2b120f-195c-4e99-a2c9-a4f55f4644fa,4540,What precautions did the doctor advise?
22430200-6454-4416-ae4d-4cbf58a758d9,4540,What drug did the doctor prescribe?
44c4fd69-4775-44d7-8ce5-6ed509d9eb03,2773,What is the patient's name?
adf349b9-4c77-465d-b30d-fa12a7507b04,2773,What is the patient's age?
f0dae4fb-40ec-4147-bc6d-1cb2ea811594,2773,What is the patient's condition?
39786534-4eff-4383-b5de-2e23b2e5b71d,2773,What symptoms is the patient experiencing?
600e8139-901f-40c5-9d04-9613f1aae982,2773,What precautions did the doctor advise?
3354108e-cd38-4a95-8e29-fcf6291e2346,2773,What drug did the doctor prescribe?
f9f8ac40-020b-4581-9e53-6fec64aadd10,363,What is the patient's name?
a0a7156d-be99-4442-8ed8-8476495d812b,363,What is the patient's age?
5973d999-e15e-4721-bad9-9f7d3e943f53,363,What is the patient's condition?
e6c0731e-46bb-4b29-a082-db7d17619157,363,What symptoms is the patient experiencing?
77c1257b-ea44-4104-8e80-96ae7f1c1162,363,What precautions did the doctor advise?
6161fcd6-4d02-4d5e-8315-54f79cac4611,363,What drug did the doctor prescribe?
ae537180-70ca-4c13-a9cf-48f0086ea3b7,4457,What is the patient's name?
41bb675d-5cf0-4793-96f1-df518e968c6f,4457,What is the patient's age?
e4d0e39b-1b37-4743-bde5-0656e3be16f6,4457,What is the patient's condition?
7d632b57-7844-4142-89a1-57c2986d1cbc,4457,What symptoms is the patient experiencing?
d77e51e3-2186-4915-b596-7098415e2c1d,4457,What precautions did the doctor advise?
20b15fbb-0240-4142-84b6-7b992a214912,4457,What drug did the doctor prescribe?
a1ea44aa-4389-4799-aa02-87ee874f914c,1605,What is the patient's name?
e0a44fc1-3a0c-4653-b178-c291649fb002,1605,What is the patient's age?
79e786c6-f4e8-4c7c-bf81-208b5933ed37,1605,What is the patient's condition?
ed8e3155-515d-4678-bd4f-a2117a830ddb,1605,What symptoms is the patient experiencing?
d646f712-280f-4588-9d0f-f444a616c31f,1605,What precautions did the doctor advise?
9554f42c-cba6-4c7f-881a-469d2d307b96,1605,What drug did the doctor prescribe?
3e610c31-8edf-4df5-8123-0653bffdb64c,2836,What is the patient's name?
b77f1627-d09a-4830-9dba-29a6b851d602,2836,What is the patient's age?
95ef6174-b268-4c94-868a-8558b8eda1b8,2836,What is the patient's condition?
4c0573de-467d-409e-93ab-4815bc5a8b0a,2836,What symptoms is the patient experiencing?
7d40b22b-e64c-4aa6-8851-51bc0891513e,2836,What precautions did the doctor advise?
751ee268-8596-45fa-8d9e-540c954c7f02,2836,What drug did the doctor prescribe?
5bc78d56-1507-47b5-9ecd-ec7862fb2a97,1200,What is the patient's name?
8ed35867-704a-411b-97b0-3942e0cd4fe4,1200,What is the patient's age?
a6fdf04b-7beb-4a84-8730-d6b5992088eb,1200,What is the patient's condition?
0dd3d7cb-ec73-4a0e-ba1c-30e02d31f904,1200,What symptoms is the patient experiencing?
430fd9ac-79c6-4a65-9f0a-e9cc7e31ad89,1200,What precautions did the doctor advise?
1efc976b-7668-4f86-8271-ab2aac86ac18,1200,What drug did the doctor prescribe?
0e3d388c-cc1f-46f7-bf7b-37b00cc2c4e0,4742,What is the patient's name?
54024c0f-4357-40fc-9ecc-7a5cd9553384,4742,What is the patient's age?
297ffc20-8387-48b9-978e-526baced6ea3,4742,What is the patient's condition?
de625ba5-1614-41c3-b654-1238727b5d95,4742,What symptoms is the patient experiencing?
f978a645-eade-474c-a780-a748086d3f19,4742,What precautions did the doctor advise?
0f143fa0-cc89-4dcd-b4dc-daecbd28fefe,4742,What drug did the doctor prescribe?
da6c1af6-48e1-448b-b5a0-ba0cba0afe8a,245,What is the patient's name?
6b17e162-8b69-41f9-b50e-0145d58f1ea7,245,What is the patient's age?
a3e669ac-85ba-450b-b6c2-60a96b79eddb,245,What is the patient's condition?
65aebbd8-d03f-4b46-880a-7a4887fe2adf,245,What symptoms is the patient experiencing?
fe99bb30-c59a-4ba9-9c50-59f0315b093d,245,What precautions did the doctor advise?
22614a15-39b3-43d4-b136-af8f3821503d,245,What drug did the doctor prescribe?
946c3b45-8717-4ce9-96a1-890e69b2d417,3544,What is the patient's name?
239ff9a4-b45a-4377-8e3d-80f649b718cd,3544,What is the patient's age?
7374b045-a7a1-43a9-8026-c68ca7267780,3544,What is the patient's condition?
111f933f-a092-4935-ac2a-64ed92638c34,3544,What symptoms is the patient experiencing?
31e9e9dc-33fd-4d2e-b983-1776f8a6a1b8,3544,What precautions did the doctor advise?
dbdb4b48-e09b-4f68-8642-8d9c1fab2d63,3544,What drug did the doctor prescribe?
89a1287f-0e4c-432f-8dbc-c2cac2872739,1572,What is the patient's name?
c198dbf5-a689-40b1-adc4-a51bb62e7d6a,1572,What is the patient's age?
608c2687-3a9b-4b46-adcd-5b65b348fe58,1572,What is the patient's condition?
7b157d1a-d159-4c55-911b-e19bf8b62a78,1572,What symptoms is the patient experiencing?
76522d7c-c5f0-41ca-a59d-f1944ce84ee9,1572,What precautions did the doctor advise?
9387e246-cd0a-496f-ab7e-33262dd30321,1572,What drug did the doctor prescribe?
f238db9c-08d3-4f71-9cc0-6c07d0c5349f,1010,What is the patient's name?
76adb5e1-5fa5-457a-94ca-56eed6d74806,1010,What is the patient's age?
b3572798-ad38-4427-80ed-8327fab1f131,1010,What is the patient's condition?
23d4fada-71ea-43c7-b203-29aa45f24de8,1010,What symptoms is the patient experiencing?
72ebec2b-8676-44a1-9f35-e9b271238063,1010,What precautions did the doctor advise?
bdb78875-c5ae-4301-b110-64362c6a4311,1010,What drug did the doctor prescribe?
e0041f61-f393-4a85-92e7-4a7d50f17374,2799,What is the patient's name?
15d0d8a3-a88d-40d7-a268-e934adfa8d22,2799,What is the patient's age?
324022ba-f46c-484b-a9db-287f1d1e86c2,2799,What is the patient's condition?
e9e0634d-d1aa-422b-bbb2-de31b7c75aef,2799,What symptoms is the patient experiencing?
7ef56c7d-3aba-4312-80b2-897f08a1debb,2799,What precautions did the doctor advise?
15f8beee-0d32-4063-b914-05aa910185ff,2799,What drug did the doctor prescribe?
552e904f-9ebd-40e5-88ef-11d128760075,4620,What is the patient's name?
68503510-2344-4b70-a6a9-e2b239212ec1,4620,What is the patient's age?
38b8f6ef-b28a-466a-a846-2d0933bb5e69,4620,What is the patient's condition?
6a67bd96-ab91-4949-a2e6-efb063594e02,4620,What symptoms is the patient experiencing?
b14126c2-5936-49f5-9993-31cdf377ca98,4620,What precautions did the doctor advise?
2f113347-738a-4108-a131-145ae4fd9ce5,4620,What drug did the doctor prescribe?
6112823e-05f3-40c5-8dec-7cc233fea80b,3257,What is the patient's name?
56eb0cf3-e0aa-48f0-b00f-8baf2f91ee00,3257,What is the patient's age?
babce8a1-b6b4-4015-836d-27fb2c56a378,3257,What is the patient's condition?
935e14f1-9fb9-4a15-b981-27d1986a74ba,3257,What symptoms is the patient experiencing?
411d33c1-c5a1-4de2-bdf0-2412ec23233d,3257,What precautions did the doctor advise?
44a0d71f-e1dc-427b-aa89-053a759a9cb6,3257,What drug did the doctor prescribe?
7ca08ef5-51d1-4f1f-b042-534735274fff,1374,What is the patient's name?
1ffecf9c-de8e-4069-a786-e385e3911e99,1374,What is the patient's age?
e0ff8761-718b-402d-a54a-9948cee13d21,1374,What is the patient's condition?
06feff59-8b86-4dc9-a96b-52a540a6a50b,1374,What symptoms is the patient experiencing?
dfe4258a-18eb-48b9-bb04-a99a8ca2c123,1374,What precautions did the doctor advise?
aa8df137-edfe-4e7f-898b-cc0df4f48031,1374,What drug did the doctor prescribe?
29c220d3-873f-4a98-95c5-c08c10619691,471,What is the patient's name?
2adfa5a5-1b88-48f7-aedd-c411975426fe,471,What is the patient's age?
c09a8cb9-1278-4047-bceb-208a0a7e93da,471,What is the patient's condition?
76f55540-1c78-4271-bec2-7df8328da508,471,What symptoms is the patient experiencing?
690d74eb-48c3-4384-8ee9-9c6ce56367a0,471,What precautions did the doctor advise?
be237cc3-656a-4246-b5b3-63a1e9ae9884,471,What drug did the doctor prescribe?
7b72eba7-405b-4f25-ac2c-f322f0935f55,866,What is the patient's name?
6c1ea498-e60a-4857-a256-65bd0a5e41fb,866,What is the patient's age?
7e8eb3a1-e3c7-4b42-b47a-18ee7482f136,866,What is the patient's condition?
4a062b4f-18f5-4934-8bba-e33ef527b58c,866,What symptoms is the patient experiencing?
088cb72a-61d9-4cde-86dd-d03f4d0c0d95,866,What precautions did the doctor advise?
94bd6996-c652-48b2-8aff-47f5d5fc10c4,866,What drug did the doctor prescribe?
bb34ee04-97b4-46da-9e4b-a231e1175b9e,1772,What is the patient's name?
ef25d3bd-6e4b-4c92-9ca6-9d818e2e84e0,1772,What is the patient's age?
936240de-f0fd-439c-b278-dd5bed5b4e19,1772,What is the patient's condition?
5058578e-cf1c-4bbe-883b-49e1f7289851,1772,What symptoms is the patient experiencing?
50fa5ca7-c06a-4386-adfb-f3fd00b3dfb8,1772,What precautions did the doctor advise?
43f1b7a4-cc83-43b6-8b43-582aa1eee624,1772,What drug did the doctor prescribe?
6996e908-95dc-4952-b448-cc8cbff20f65,4698,What is the patient's name?
b1415d72-4c78-43a9-adb8-f5a9df39792d,4698,What is the patient's age?
ed24d214-6126-4b91-b85c-2d8bc081fd85,4698,What is the patient's condition?
fb697548-1e28-4ad3-8a23-1267155cb8a6,4698,What symptoms is the patient experiencing?
c2039645-0d6a-4c15-9fe5-f19dfa623e93,4698,What precautions did the doctor advise?
2827fac9-e84d-4a88-8441-c05ee1300133,4698,What drug did the doctor prescribe?
188424c5-a8db-4a2d-9d57-1ae7c4f9da31,995,What is the patient's name?
e9f6c76e-3102-4508-af47-3b548ceff430,995,What is the patient's age?
ef975ae6-7866-4bc4-aee1-8dab60e4545a,995,What is the patient's condition?
fa34c9e1-6a74-44c9-97a2-2baa38ebdcf2,995,What symptoms is the patient experiencing?
51ba2c8c-2896-418b-9b68-933d25fc56f9,995,What precautions did the doctor advise?
32efceb1-fe14-4a18-a34d-29a31c0de259,995,What drug did the doctor prescribe?
dac92424-9eaa-459c-9f27-452218579afe,1627,What is the patient's name?
f394023c-2431-44c9-a41a-2d87260982be,1627,What is the patient's age?
a451bd71-8626-4b3a-9f9d-d1a80f700ece,1627,What is the patient's condition?
0bff3126-c9ad-4a38-9592-54354dbe5933,1627,What symptoms is the patient experiencing?
1d23b4a4-d36f-4dac-901c-e75afc36759f,1627,What precautions did the doctor advise?
e8cfd78f-c241-4f05-828f-2b72035636cb,1627,What drug did the doctor prescribe?
9134984a-bc2f-4115-86e8-321cb03cd1c3,4497,What is the patient's name?
70061c39-7052-463d-bf38-39951365853e,4497,What is the patient's age?
4eadd942-548f-449f-8a7e-c70327a0cd8b,4497,What is the patient's condition?
6e4dc07b-a071-4ea7-a67d-724f3243206c,4497,What symptoms is the patient experiencing?
32f48722-9eed-46fb-973a-9c57465d79db,4497,What precautions did the doctor advise?
81d16298-217f-4051-af8b-03ae505a7517,4497,What drug did the doctor prescribe?
1e55a386-7c91-4a28-9c8c-a141fc6d8afb,4121,What is the patient's name?
933431f8-55b6-4ec2-8fc1-a5a05685fd65,4121,What is the patient's age?
08545334-72d5-4dc1-84e9-fc65ee8c5ddd,4121,What is the patient's condition?
b001e8f7-a910-4012-97a3-f2b65c5cdd6a,4121,What symptoms is the patient experiencing?
fe6d73fc-65cb-4ae4-abb3-1126428de2fd,4121,What precautions did the doctor advise?
9f58dbf6-5826-4c2e-bf19-a11e79d7db39,4121,What drug did the doctor prescribe?
da435cec-391d-4447-83eb-6865b2741f4d,4307,What is the patient's name?
ce0043b4-b45a-4722-a324-afc4d50fd54c,4307,What is the patient's age?
d9337a4d-e807-4bb5-8228-c243589b6555,4307,What is the patient's condition?
86f4d607-3f3c-45aa-a24c-f8f3a1894df7,4307,What symptoms is the patient experiencing?
f5ed8f2b-5514-4e89-82e7-d408e0af8827,4307,What precautions did the doctor advise?
9a695d5a-167e-438d-b779-941855da4954,4307,What drug did the doctor prescribe?
7dab0a8a-11c4-47c9-a8b7-9a2407651fc4,2689,What is the patient's name?
b465c888-afa4-4255-8aee-883bb5d6b7cd,2689,What is the patient's age?
12ba8071-8df4-41ae-b4b0-d88e58f80078,2689,What is the patient's condition?
8c7b61d2-ba22-483a-84c4-27c08d7ee735,2689,What symptoms is the patient experiencing?
8c46fc61-1862-47bc-a5ad-9a7944628140,2689,What precautions did the doctor advise?
cee1c79e-aa6b-4dea-b3b5-cb3a4d71e176,2689,What drug did the doctor prescribe?
a5328839-463b-4b19-b4fd-ed5b68c420e7,581,What is the patient's name?
b6fe86c0-57df-4f59-b92a-233e3b38c1aa,581,What is the patient's age?
d7a0c954-2b25-44bb-9e1f-48f70e5a694f,581,What is the patient's condition?
f3a4e264-8db6-418c-8c58-55ac825c5136,581,What symptoms is the patient experiencing?
2b37d149-e7e4-46c4-af74-3dd04d71df39,581,What precautions did the doctor advise?
9ba10fa4-2fe7-4adf-ab74-cab3180e08f4,581,What drug did the doctor prescribe?
1e6d7953-4078-45f8-8e53-effc293555b7,152,What is the patient's name?
29a1b07f-acc8-42b6-a799-704dbb28610a,152,What is the patient's age?
a18b840b-c311-443f-a5c5-8819014e6c81,152,What is the patient's condition?
f4c835af-c463-4518-865b-4ac399eeae3a,152,What symptoms is the patient experiencing?
ee98de2e-6760-4b75-916c-0e678a4201b7,152,What precautions did the doctor advise?
f9bf86cf-a9f3-4c61-a122-e77f4985fea1,152,What drug did the doctor prescribe?
0cd9c834-9d7d-4b41-aaa7-21bf20ae22fe,1341,What is the patient's name?
2c545661-e369-4218-8390-5e00551a5a49,1341,What is the patient's age?
6f70f3b5-b1c5-49af-a68c-975999aff6f6,1341,What is the patient's condition?
706f4b75-6dca-4a96-b73c-eece18a4df47,1341,What symptoms is the patient experiencing?
bb4e177a-c677-4809-b369-23f6bab31e85,1341,What precautions did the doctor advise?
073f9a91-e76d-45ac-82a5-d550e4c593c4,1341,What drug did the doctor prescribe?
2cf63af2-11fa-49e8-bf33-8140435e71cc,47,What is the patient's name?
26825148-800b-4d31-89ed-6cc716c7e36a,47,What is the patient's age?
43d8f424-f5a3-4e20-ae08-de58cbe005e1,47,What is the patient's condition?
fdeae91d-336f-47ee-a85f-5f59a2662e46,47,What symptoms is the patient experiencing?
cbbab340-76eb-450a-90c8-4293a25047ff,47,What precautions did the doctor advise?
bffa1f09-2332-4e52-9a62-2828b92b6c85,47,What drug did the doctor prescribe?
561e91c5-97f5-4910-90e0-4a5716cc5b92,2854,What is the patient's name?
2bea8aa8-d803-44fc-aa77-9cfdaecd1230,2854,What is the patient's age?
cdc8a7d2-758a-453c-b8ce-b7be0c89e393,2854,What is the patient's condition?
2962cffc-77b7-482e-99c7-78817eb4a993,2854,What symptoms is the patient experiencing?
0fb3ba20-03cb-415d-9b7d-516318e6766a,2854,What precautions did the doctor advise?
dd8fdb57-5271-4cf2-b700-9cedfd50956b,2854,What drug did the doctor prescribe?
9aa0e56d-3f29-4c0f-a0fe-20111769170e,647,What is the patient's name?
5592d2f7-66f0-4421-b3be-21767fe6cfa4,647,What is the patient's age?
9ee81b5d-6482-436c-9a9d-5f454e43389b,647,What is the patient's condition?
e3ba7d19-ef0d-4509-9ffc-9cf2b63c0823,647,What symptoms is the patient experiencing?
9d132e87-2868-4a1c-8b12-bcc61527f52c,647,What precautions did the doctor advise?
82b59c5a-2187-4e34-b3f3-829efc918347,647,What drug did the doctor prescribe?
d5f3a8b3-be0a-4726-9d02-b97d7906a2f6,4180,What is the patient's name?
d7167ec7-fc44-40fe-a8a5-36a4dbd0e220,4180,What is the patient's age?
98e18156-4f7a-4959-abac-c0e040f4258a,4180,What is the patient's condition?
dcec01f0-b011-40ce-909b-b6832d247908,4180,What symptoms is the patient experiencing?
fd13525d-30d5-42b0-8a4d-74182079118c,4180,What precautions did the doctor advise?
81df6481-d28c-4735-ac6c-f7ab16562fa1,4180,What drug did the doctor prescribe?
672dd4bb-f859-4ffb-a0c2-302fa6dd38db,4272,What is the patient's name?
cae32ac3-eb7e-47a8-a902-279963c403df,4272,What is the patient's age?
91b80c73-8dfa-4308-b2b0-45d87632d40e,4272,What is the patient's condition?
a52bcf87-8366-44b5-884a-92215eb489ab,4272,What symptoms is the patient experiencing?
57c9235d-d8aa-4d51-b0fa-166f673df791,4272,What precautions did the doctor advise?
76a7c1b8-ca44-41c9-a53f-26508c496262,4272,What drug did the doctor prescribe?
51bc61b0-715d-4f6a-96eb-db6bfa4dac64,3616,What is the patient's name?
a8807499-5ca4-48d7-9092-6a067d2232ca,3616,What is the patient's age?
085ca11a-dcbd-42bc-94e8-2b98b07ac71c,3616,What is the patient's condition?
6c29be01-a948-4f73-8d43-28190b4f02d3,3616,What symptoms is the patient experiencing?
d736194c-c8c2-490c-b72d-58b5f4cc3406,3616,What precautions did the doctor advise?
416b1945-049b-489b-a00e-8bf08ac8230e,3616,What drug did the doctor prescribe?
99617ce4-22a7-4a3c-9dcc-0772c95422a1,1972,What is the patient's name?
09b75133-7e99-41ba-82a9-d36a0d0db12e,1972,What is the patient's age?
c501a5d3-84ca-419b-8fd2-4c7bd61511f2,1972,What is the patient's condition?
19f9810b-cc88-45d7-b6a6-7f2d16ebbc1a,1972,What symptoms is the patient experiencing?
ac92ccb7-b75e-4f00-93bf-bee1bcc14606,1972,What precautions did the doctor advise?
0dea2d50-d71f-4a29-ab03-890a30054ace,1972,What drug did the doctor prescribe?
6189d3d0-cd13-496c-9007-d1fa7b64bc56,388,What is the patient's name?
ff4b3c34-e6de-45ff-b775-e45f6572f6de,388,What is the patient's age?
29082e4f-af17-4319-90a4-c76bcf96cc65,388,What is the patient's condition?
03600cf7-e7c8-4506-8149-552b9740c7a2,388,What symptoms is the patient experiencing?
d49237e6-c487-4f5c-8de6-0507ce1f83f9,388,What precautions did the doctor advise?
685a154b-4cbf-4d23-a6ae-738f9e7e2b71,388,What drug did the doctor prescribe?
b7432480-9c76-4843-90b1-cd7a3231aba8,2063,What is the patient's name?
d2fd4b70-8ab9-472e-a3b8-faded656be3c,2063,What is the patient's age?
ba7b4736-af6d-43ef-b915-141e23a2800a,2063,What is the patient's condition?
35f246d2-fa6c-419f-a49e-58ac23274023,2063,What symptoms is the patient experiencing?
54d69496-7ebd-43a3-a39b-aece19d6bb41,2063,What precautions did the doctor advise?
6c09b0ed-b658-4769-ac1d-600a32f174d5,2063,What drug did the doctor prescribe?
fc31c66d-ce5a-4d9e-bb0b-c2cf415bf0cf,3514,What is the patient's name?
34198934-35df-463e-90c0-38c6706c89cb,3514,What is the patient's age?
1ecbc67f-ecc5-4a3d-9df0-603dc0c8655a,3514,What is the patient's condition?
1602bdf3-ba86-4553-b0ef-86e46a68cf69,3514,What symptoms is the patient experiencing?
